Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,51
Base Time Seconds,1745063958
Base Time Fractional,.371963640
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
34,0.05716499313712,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003299970995,Amp DC,.001,T,4W,F,F,04/19/2025,11:59:23,.962519180
35,0.05888982489705,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003400012793,Amp DC,.001,T,4W,F,F,04/19/2025,11:59:24,.131927480
36,0.06063372641802,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003500033054,Amp DC,.001,T,4W,F,F,04/19/2025,11:59:24,.301332460
37,0.06235991418362,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003600044583,Amp DC,.001,T,4W,F,F,04/19/2025,11:59:24,.470743300
38,0.0641016215086,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003699919034,Amp DC,.001,T,4W,F,F,04/19/2025,11:59:24,.640147960
39,0.06582452356815,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003799945116,Amp DC,.001,T,4W,F,F,04/19/2025,11:59:24,.809550000
40,0.0675725415349,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003899983130,Amp DC,.001,T,4W,F,F,04/19/2025,11:59:24,.978960740
41,0.06929313391447,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004000005429,Amp DC,.001,T,4W,F,F,04/19/2025,11:59:25,.148375160
42,0.07104006409645,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004100041115,Amp DC,.001,T,4W,F,F,04/19/2025,11:59:25,.317775720
43,0.07276306301355,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004199891409,Amp DC,.001,T,4W,F,F,04/19/2025,11:59:25,.487194040
44,0.0745148435235,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004299925058,Amp DC,.001,T,4W,F,F,04/19/2025,11:59:25,.656621400
45,0.07623002678156,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004399994505,Amp DC,.001,T,4W,F,F,04/19/2025,11:59:25,.826024300
46,0.07798203080893,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004499978386,Amp DC,.001,T,4W,F,F,04/19/2025,11:59:25,.995444900
47,0.07971673458815,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004600023967,Amp DC,.001,T,4W,F,F,04/19/2025,11:59:26,.164866340
48,0.08143607527018,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004700062855,Amp DC,.001,T,4W,F,F,04/19/2025,11:59:26,.334265620
49,0.08318354189396,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004799925955,Amp DC,.001,T,4W,F,F,04/19/2025,11:59:26,.503670720
50,0.08490231633186,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004899914493,Amp DC,.001,T,4W,F,F,04/19/2025,11:59:26,.673069760
51,0.08664936572313,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004999948433,Amp DC,.001,T,4W,F,F,04/19/2025,11:59:26,.842486740
