545.9612,0.48345
545.9613,0.47682
545.9614,0.47718
545.9615,0.47318
545.9616,0.46838
545.9617,0.46576
545.9618,0.4646
545.9619,0.46352
545.962,0.45742
545.9621,0.45589
545.9622,0.46114
545.9623,0.46161
545.9624,0.45201
545.9625,0.44951
545.9626,0.44955
545.9627,0.44748
545.9628,0.44626
545.9629,0.4452
545.963,0.44491
545.9631,0.44073
545.9632,0.44367
545.9633,0.44268
545.9634,0.43981
545.9635,0.43875
545.9636,0.43621
545.9637,0.44158
545.9638,0.4377
545.9639,0.43532
545.964,0.43452
545.9641,0.43463
545.9642,0.43231
545.9643,0.4345
545.9644,0.43194
545.9645,0.4309
545.9646,0.4285
545.9647,0.42865
545.9648,0.42867
545.9649,0.42972
545.965,0.43017
545.9651,0.42763
545.9652,0.42891
545.9653,0.4272
545.9654,0.42395
545.9655,0.42458
545.9656,0.4247
545.9657,0.42401
545.9658,0.42328
545.9659,0.42188
545.966,0.42495
545.9661,0.42271
545.9662,0.42456
545.9663,0.42204
545.9664,0.42419
545.9665,0.42159
545.9666,0.42129
545.9667,0.42082
545.9668,0.42013
545.9669,0.4182
545.967,0.41956
545.9671,0.41848
545.9672,0.41921
545.9673,0.41744
545.9674,0.41893
545.9675,0.41803
545.9676,0.41667
545.9677,0.41643
545.9678,0.41474
545.9679,0.41567
545.968,0.41557
545.9681,0.41506
545.9682,0.41679
545.9683,0.41618
545.9684,0.41454
545.9685,0.41484
545.9686,0.41482
545.9687,0.41356
545.9688,0.41348
545.9689,0.4135
545.969,0.41338
545.9691,0.41323
545.9692,0.41325
545.9693,0.41311
545.9694,0.41183
545.9695,0.41077
545.9696,0.41112
545.9697,0.41116
545.9698,0.41053
545.9699,0.41108
545.97,0.41262
